N,Time_ms,Allocs,Memory_MiB
100,0.29778500174870715,0,0.0
1000,0.5765550013165921,0,0.0
10000,2.5645169989729766,0,0.0
100000,21.518440000363626,0,0.0
1000000,257.9589750021114,0,0.0
10000000,2597.858544999326,0,0.0
20000000,4914.283112997509,0,0.0
30000000,8057.007789000636,0,0.0
40000000,11262.465365001844,0,0.0
